C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_58_916.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_58_916.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_58_916.jpg,-0.09433963,1,0,21.28374
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_007.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_007.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_007.jpg,-0.09433963,1,0,22.27257
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_079.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_079.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_079.jpg,-0.09433963,1,0,22.86937
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_157.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_157.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_157.jpg,-0.09433963,1,0,23.65149
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_226.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_226.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_226.jpg,-0.09433963,1,0,24.42751
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_307.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_307.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_307.jpg,-0.09433963,1,0,25.19757
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_380.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_380.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_380.jpg,-0.09433963,1,0,25.96164
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_449.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_449.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_449.jpg,-0.1320755,1,0,26.528
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_524.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_524.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_524.jpg,-0.1698113,1,0,27.27418
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_596.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_596.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_596.jpg,-0.1698113,1,0,27.83014
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_673.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_673.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_673.jpg,-0.1698113,1,0,28.56818
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_750.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_750.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_750.jpg,-0.1698113,1,0,29.30157
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_824.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_824.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_824.jpg,-0.1509434,1,0,30.0301
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_895.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_895.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_895.jpg,-0.1132075,1,0,30.19053
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_58_59_970.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_58_59_970.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_58_59_970.jpg,-0.09433963,1,0,30.19079
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_047.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_047.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_047.jpg,-0.0754717,1,0,30.19084
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_119.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_119.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_119.jpg,-0.05660377,1,0,30.19077
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_195.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_195.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_195.jpg,-0.05660377,1,0,30.19057
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_267.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_267.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_267.jpg,-0.03773585,1,0,30.1905
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_342.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_342.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_342.jpg,0.05660377,1,0,30.18874
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_417.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_417.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_417.jpg,0.0754717,1,0,30.18849
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_488.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_488.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_488.jpg,0.0754717,1,0,30.18936
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_557.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_557.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_557.jpg,0.0754717,1,0,30.18914
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_631.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_631.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_631.jpg,0.0754717,1,0,30.18989
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_706.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_706.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_706.jpg,0.01886792,1,0,30.19034
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_778.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_778.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_778.jpg,0,1,0,30.19007
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_855.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_855.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_855.jpg,-0.01886792,1,0,30.18999
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_923.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_923.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_923.jpg,-0.01886792,1,0,30.19015
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_00_995.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_00_995.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_00_995.jpg,-0.03773585,1,0,30.19002
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_073.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_073.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_073.jpg,-0.03773585,1,0,30.1901
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_143.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_143.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_143.jpg,-0.03773585,1,0,30.19015
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_221.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_221.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_221.jpg,-0.0754717,1,0,30.18952
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_288.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_288.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_288.jpg,-0.1698113,1,0,30.18481
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_360.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_360.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_360.jpg,-0.1886793,1,0,30.18567
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_433.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_433.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_433.jpg,-0.2075472,1,0,30.18569
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_512.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_512.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_512.jpg,-0.2075472,1,0,30.18759
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_578.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_578.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_578.jpg,-0.2075472,1,0,30.18814
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_646.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_646.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_646.jpg,-0.2075472,0.8396932,0,30.15341
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_723.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_723.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_723.jpg,-0.1886793,0.60781,0,30.09555
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_792.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_792.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_792.jpg,-0.1698113,0.4006075,0,30.05746
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_861.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_861.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_861.jpg,-0.1698113,0.193857,0,29.99158
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_01_931.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_01_931.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_01_931.jpg,-0.1698113,0,0,29.89006
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_017.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_017.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_017.jpg,-0.1698113,0,0,29.64513
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_099.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_099.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_099.jpg,0.03773585,0.08468584,0,29.40599
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_166.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_166.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_166.jpg,0.1509434,0.2860627,0,29.29985
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_239.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_239.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_239.jpg,0.1509434,0.5036775,0,29.43099
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_316.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_316.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_316.jpg,0.1509434,0.7347898,0,29.74738
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_393.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_393.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_393.jpg,0.1509434,0.926986,0,30.16048
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_465.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_465.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_465.jpg,0.1509434,1,0,30.18948
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_536.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_536.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_536.jpg,0.1320755,1,0,30.18959
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_610.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_610.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_610.jpg,0.0754717,1,0,30.19091
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_680.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_680.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_680.jpg,-0.03773585,1,0,30.1878
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_752.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_752.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_752.jpg,-0.03773585,1,0,30.18932
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_823.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_823.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_823.jpg,-0.03773585,1,0,30.18889
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_899.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_899.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_899.jpg,-0.03773585,1,0,30.18943
C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\center_2017_07_18_23_59_02_983.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\left_2017_07_18_23_59_02_983.jpg,C:\Users\chrzanowski.dm\Documents\carnd\p3\IMG\right_2017_07_18_23_59_02_983.jpg,-0.03773585,1,0,30.18985
